,freq,age,sex,indic_il,unit,geo\TIME_PERIOD,1995,1996,1997,1998,1999,2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
21,A,TOTAL,F,MED_E,EUR,FI,,12499.0,12480.0,13055.0,13204.0,13918.0,14521.0,,16310.0,17071.0,17911.0,18096.0,19180.0,20334.0,20854.0,21336.0,22196.0,22791.0,23150.0,23375.0,23225.0,23606.0,24012.0,24320.0,24873.0,24844.0,25719.0,26650.0,27959.0
22,A,TOTAL,F,MED_E,EUR,FR,12493.0,12967.0,13237.0,13410.0,13629.0,13986.0,14628.0,,14960.0,15656.0,15895.0,16151.0,18663.0,19287.0,19597.0,19683.0,20292.0,20619.0,20875.0,21137.0,21416.0,21757.0,21975.0,22286.0,21679.0,22265.0,22596.0,23597.0,24920.0
23,A,TOTAL,F,MED_E,EUR,HR,,,,,,,,,,,,,,,5723.0,5477.0,5236.0,4982.0,5100.0,5419.0,5627.0,6067.0,6484.0,7092.0,7645.0,7875.0,8483.0,9629.0,11910.0
24,A,TOTAL,F,MED_E,EUR,HU,,,,,,,,,,3417.0,3805.0,3903.0,4345.0,4686.0,4194.0,4417.0,4606.0,4393.0,4450.0,4524.0,4722.0,4881.0,5323.0,5737.0,6353.0,6452.0,6816.0,7184.0,8602.0
25,A,TOTAL,F,MED_E,EUR,IE,7752.0,8042.0,8950.0,10465.0,10850.0,11993.0,14037.0,16767.0,17434.0,18311.0,19080.0,21345.0,22389.0,22081.0,20034.0,19077.0,19383.0,19561.0,19874.0,21205.0,21990.0,22475.0,24336.0,25354.0,26599.0,28406.0,29588.0,29943.0,32931.0
26,A,TOTAL,F,MED_E,EUR,IS,,,,,,,,,21958.0,23312.0,28064.0,28299.0,31986.0,21825.0,18053.0,18699.0,18993.0,20896.0,22161.0,24329.0,28271.0,33591.0,39603.0,36911.0,35313.0,,,,
27,A,TOTAL,F,MED_E,EUR,IT,7543.0,7214.0,8098.0,8706.0,9225.0,9847.0,10259.0,,13251.0,13850.0,14195.0,14644.0,15158.0,15081.0,15413.0,15453.0,15558.0,15310.0,15369.0,15484.0,15885.0,16242.0,16511.0,16829.0,17536.0,17123.0,17945.0,19280.0,20075.0
28,A,TOTAL,F,MED_E,EUR,LT,,,,,,,,,,2012.0,2435.0,3169.0,3957.0,4546.0,3885.0,3742.0,4168.0,4498.0,4703.0,5057.0,5497.0,5951.0,6652.0,7258.0,8333.0,9361.0,9687.0,10828.0,11709.0
29,A,TOTAL,F,MED_E,EUR,LU,18257.0,19870.0,20240.0,20428.0,21072.0,21833.0,22905.0,25304.0,26674.0,28228.0,29454.0,29531.0,30579.0,31468.0,32036.0,31959.0,32180.0,32740.0,33781.0,35133.0,32588.0,35931.0,33716.0,35995.0,37962.0,42482.0,44253.0,46567.0,49536.0
30,A,TOTAL,F,MED_E,EUR,LV,,,,,,,,,,2015.0,2397.0,3224.0,4560.0,5129.0,4418.0,4107.0,4299.0,4517.0,5016.0,5580.0,6159.0,6455.0,6989.0,7890.0,8551.0,8925.0,9908.0,10833.0,12400.0
31,A,TOTAL,F,MED_E,EUR,ME,,,,,,,,,,,,,,,,,,2937.0,3000.0,3094.0,3199.0,3440.0,3757.0,3767.0,3883.0,3759.0,4273.0,,
32,A,TOTAL,F,MED_E,EUR,MK,,,,,,,,,,,,,,,,,1831.0,1900.0,1944.0,2107.0,2226.0,2433.0,2624.0,2718.0,2975.0,3224.0,3423.0,,
33,A,TOTAL,F,MED_E,EUR,MT,,,,,,,,,,8407.0,8852.0,9125.0,9716.0,10246.0,10241.0,10520.0,11129.0,11741.0,12573.0,13332.0,13543.0,14249.0,14581.0,15061.0,16116.0,16986.0,17862.0,18365.0,19553.0
34,A,TOTAL,F,MED_E,EUR,NL,11152.0,11744.0,12142.0,12035.0,12481.0,13093.0,13547.0,,,16695.0,16864.0,17778.0,19093.0,19774.0,19956.0,19869.0,20111.0,20418.0,20583.0,20974.0,22271.0,23092.0,23441.0,24033.0,25257.0,27869.0,28848.0,28644.0,31346.0
35,A,TOTAL,F,MED_E,EUR,NO,,,,,,,,26883.0,25889.0,25019.0,27970.0,28324.0,30947.0,33005.0,31909.0,36153.0,39733.0,42167.0,42913.0,40561.0,38627.0,37585.0,38771.0,38559.0,39379.0,35070.0,38199.0,41084.0,39885.0
36,A,TOTAL,F,MED_E,EUR,PL,,,,,,,,,,2525.0,3096.0,3467.0,4113.0,5001.0,4342.0,4951.0,5010.0,5131.0,5284.0,5526.0,5807.0,5890.0,6460.0,7011.0,7839.0,8172.0,8824.0,9943.0,11781.0
37,A,TOTAL,F,MED_E,EUR,PT,4234.0,4566.0,4808.0,4928.0,5242.0,5580.0,5936.0,,6774.0,7091.0,7215.0,7480.0,8001.0,8117.0,8575.0,8255.0,8224.0,8099.0,8109.0,8260.0,8643.0,8960.0,9203.0,9906.0,10712.0,10989.0,11038.0,11703.0,12489.0
38,A,TOTAL,F,MED_E,EUR,RO,,,,,,,,,,,,1581.0,1909.0,2144.0,2004.0,2051.0,2029.0,1974.0,2114.0,2254.0,2407.0,2672.0,3229.0,3763.0,4175.0,4708.0,5445.0,6455.0,7705.0
39,A,TOTAL,F,MED_E,EUR,RS,,,,,,,,,,,,,,,,,,2417.0,2437.0,2378.0,2416.0,2493.0,2706.0,3194.0,3636.0,3962.0,4357.0,4853.0,
40,A,TOTAL,F,MED_E,EUR,SE,,,,,,,,,16906.0,17069.0,17648.0,18473.0,19654.0,19995.0,18357.0,20891.0,23206.0,24834.0,25215.0,24674.0,24471.0,24965.0,25054.0,23822.0,24015.0,24861.0,25989.0,26617.0,26337.0
41,A,TOTAL,F,MED_E,EUR,SI,,,,,,,,,,8662.0,9144.0,9707.0,10678.0,11660.0,11559.0,11798.0,11891.0,11667.0,11762.0,12148.0,12128.0,12510.0,13030.0,13814.0,14439.0,15161.0,16255.0,17748.0,19313.0
42,A,TOTAL,F,MED_E,EUR,SK,,,,,,,,,,2764.0,3252.0,3862.0,4657.0,5518.0,6009.0,6236.0,6759.0,6630.0,6660.0,6750.0,6901.0,7104.0,7427.0,7960.0,8617.0,8432.0,8769.0,9192.0,10017.0
43,A,TOTAL,F,MED_E,EUR,TR,,,,,,,,,,,2328.0,2656.0,2860.0,3011.0,2721.0,3289.0,3181.0,3409.0,3455.0,3372.0,3703.0,3808.0,3445.0,2994.0,3096.0,2750.0,2756.0,2884.0,3921.0
44,A,TOTAL,F,MED_E,EUR,UK,10007.0,9894.0,10510.0,13014.0,13374.0,14926.0,17077.0,,,17936.0,18918.0,20480.0,18475.0,15944.0,16709.0,16728.0,18742.0,18222.0,20069.0,20529.0,20706.0,20514.0,20868.0,,,,,,
45,A,TOTAL,F,MED_E,EUR,XK,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
46,A,TOTAL,F,MED_E,NAC,AL,,,,,,,,,,,,,,,,,,,,,,239970.0,264539.0,280000.0,305351.0,318641.0,,,
47,A,TOTAL,F,MED_E,NAC,AT,13179.0,13678.0,13513.0,13740.0,13983.0,14535.0,14667.0,15275.0,16603.0,17402.0,17480.0,17787.0,18838.0,20030.0,20566.0,20949.0,21183.0,21629.0,22712.0,22741.0,23202.0,24433.0,24675.0,25241.0,26348.0,27048.0,27646.0,30988.0,32358.0
48,A,TOTAL,F,MED_E,NAC,BE,12863.0,13127.0,13353.0,13734.0,13981.0,14378.0,15081.0,14994.0,15353.0,16081.0,16692.0,17150.0,17592.0,18851.0,18963.0,19380.0,19688.0,20878.0,21189.0,21012.0,21550.0,21976.0,23135.0,24013.0,25135.0,25356.0,26826.0,28454.0,29884.0
49,A,TOTAL,F,MED_E,NAC,BG,,,,,,,,,,,2661.0,2815.0,4167.0,5401.0,5720.0,5504.0,5428.0,5593.0,6375.0,6329.0,5952.0,6806.0,6794.0,7939.0,8652.0,9803.0,10007.0,12265.0,14541.0
50,A,TOTAL,F,MED_E,NAC,CH,,,,,,,,,,,,42640.0,42897.0,44452.0,44968.0,45427.0,47031.0,47951.0,45893.0,46593.0,46017.0,46486.0,46973.0,46369.0,46622.0,47013.0,48131.0,48621.0,
51,A,TOTAL,F,MED_E,NAC,CY,,,,,,,,,,7580.0,8202.0,9095.0,9134.0,16005.0,15839.0,16580.0,16502.0,15437.0,14186.0,13618.0,13854.0,14180.0,15199.0,16144.0,16403.0,16291.0,17344.0,18516.0,20245.0
52,A,TOTAL,F,MED_E,NAC,CZ,,,,,,,,,,132337.0,139791.0,150365.0,163603.0,177475.0,182406.0,183912.0,186421.0,188437.0,192746.0,198337.0,207978.0,219133.0,231718.0,247954.0,264365.0,273760.0,302252.0,324221.0,349870.0
53,A,TOTAL,F,MED_E,NAC,DE,12894.0,13568.0,14061.0,14194.0,14522.0,15086.0,15441.0,,,16117.0,15403.0,17367.0,17909.0,18219.0,18448.0,18700.0,19137.0,19067.0,19319.0,20238.0,20744.0,21316.0,22081.0,22979.0,25548.0,24458.0,24477.0,25745.0,27038.0
54,A,TOTAL,F,MED_E,NAC,DK,,,,,,,,151509.0,153999.0,160167.0,164546.0,170521.0,175546.0,183029.0,186713.0,197047.0,198768.0,200863.0,204341.0,206913.0,208402.0,217772.0,220266.0,226326.0,225340.0,234247.0,243638.0,246860.0,253150.0
55,A,TOTAL,F,MED_E,NAC,EE,,,,,,,,,2482.0,2876.0,3471.0,4252.0,5324.0,5960.0,5563.0,5415.0,5707.0,6339.0,6929.0,7646.0,8321.0,9089.0,10171.0,11042.0,11948.0,12208.0,14325.0,14649.0,15507.0
56,A,TOTAL,F,MED_E,NAC,EL,4365.0,4833.0,5261.0,5788.0,6164.0,6629.0,6974.0,8073.0,8650.0,9226.0,9636.0,9938.0,10688.0,11274.0,11690.0,10760.0,9368.0,8074.0,7638.0,7480.0,7422.0,7543.0,7781.0,8096.0,8635.0,8601.0,9425.0,9813.0,10670.0
57,A,TOTAL,F,MED_E,NAC,ES,5824.0,6058.0,6283.0,6730.0,7410.0,8043.0,8728.0,,10092.0,10110.0,10806.0,11304.0,13623.0,14355.0,14450.0,13699.0,13695.0,13444.0,13091.0,13249.0,13490.0,13948.0,14492.0,14783.0,15804.0,15719.0,16560.0,18063.0,18932.0
58,A,TOTAL,F,MED_E,NAC,FI,,12001.0,12233.0,12912.0,13286.0,13918.0,14521.0,,16310.0,17071.0,17911.0,18096.0,19180.0,20334.0,20854.0,21336.0,22196.0,22791.0,23150.0,23375.0,23225.0,23606.0,24012.0,24320.0,24873.0,24844.0,25719.0,26650.0,27959.0
59,A,TOTAL,F,MED_E,NAC,FR,12537.0,12898.0,13109.0,13518.0,13716.0,13986.0,14628.0,,14960.0,15656.0,15895.0,16151.0,18663.0,19287.0,19597.0,19683.0,20292.0,20619.0,20875.0,21137.0,21416.0,21757.0,21975.0,22286.0,21679.0,22265.0,22596.0,23597.0,24920.0
60,A,TOTAL,F,MED_E,NAC,HR,,,,,,,,,,,,,,,42010.0,39924.0,39450.0,37470.0,38425.0,40833.0,42400.0,45714.0,48850.0,53434.0,57600.0,59333.0,63913.0,9629.0,11910.0
61,A,TOTAL,F,MED_E,NAC,HU,,,,,,,,,,860002.0,943790.0,1031422.0,1092000.0,1178463.0,1175838.0,1216667.0,1286727.0,1270600.0,1321020.0,1396585.0,1463757.0,1520100.0,1645762.0,1829520.0,2066676.0,2266320.0,2443748.0,2811080.0,3284673.0
62,A,TOTAL,F,MED_E,NAC,IE,7812.0,8328.0,9017.0,9933.0,10832.0,11993.0,14037.0,16767.0,17434.0,18311.0,19080.0,21345.0,22389.0,22081.0,20034.0,19077.0,19383.0,19561.0,19874.0,21205.0,21990.0,22475.0,24336.0,25354.0,26599.0,28406.0,29588.0,29943.0,32931.0
63,A,TOTAL,F,MED_E,NAC,IS,,,,,,,,,1902644.0,2031426.0,2195443.0,2483559.0,2802910.0,3139147.0,3117162.0,3027219.0,3065843.0,3358665.0,3598582.0,3767555.0,4136089.0,4487450.0,4773755.0,4720533.0,4847777.0,,,,
64,A,TOTAL,F,MED_E,NAC,IT,7460.0,7936.0,8193.0,8675.0,9260.0,9847.0,10259.0,,13251.0,13850.0,14195.0,14644.0,15158.0,15081.0,15413.0,15453.0,15558.0,15310.0,15369.0,15484.0,15885.0,16242.0,16511.0,16829.0,17536.0,17123.0,17945.0,19280.0,20075.0
65,A,TOTAL,F,MED_E,NAC,LT,,,,,,,,,,6949.0,8407.0,10943.0,13662.0,15697.0,13416.0,12921.0,14392.0,15532.0,16240.0,5057.0,5497.0,5951.0,6652.0,7258.0,8333.0,9361.0,9687.0,10828.0,11709.0
66,A,TOTAL,F,MED_E,NAC,LU,17947.0,18990.0,19717.0,20526.0,21219.0,21833.0,22905.0,25304.0,26674.0,28228.0,29454.0,29531.0,30579.0,31468.0,32036.0,31959.0,32180.0,32740.0,33781.0,35133.0,32588.0,35931.0,33716.0,35995.0,37962.0,42482.0,44253.0,46567.0,49536.0
67,A,TOTAL,F,MED_E,NAC,LV,,,,,,,,,,2015.0,2397.0,3224.0,4560.0,5129.0,4418.0,4107.0,4299.0,4517.0,5016.0,5580.0,6159.0,6455.0,6989.0,7890.0,8551.0,8925.0,9908.0,10833.0,12400.0
68,A,TOTAL,F,MED_E,NAC,ME,,,,,,,,,,,,,,,,,,2937.0,3000.0,3094.0,3199.0,3440.0,3757.0,3767.0,3883.0,3759.0,4273.0,,
69,A,TOTAL,F,MED_E,NAC,MK,,,,,,,,,,,,,,,,,112560.0,116885.0,119720.0,129867.0,137125.0,149850.0,161571.0,167210.0,182971.0,198818.0,211000.0,,
70,A,TOTAL,F,MED_E,NAC,MT,,,,,,,,,,3598.0,3806.0,9125.0,9716.0,10246.0,10241.0,10520.0,11129.0,11741.0,12573.0,13332.0,13543.0,14249.0,14581.0,15061.0,16116.0,16986.0,17862.0,18365.0,19553.0
71,A,TOTAL,F,MED_E,NAC,NL,10922.0,11185.0,11789.0,12074.0,12571.0,13093.0,13547.0,,,16695.0,16864.0,17778.0,19093.0,19774.0,19956.0,19869.0,20111.0,20418.0,20583.0,20974.0,22271.0,23092.0,23441.0,24033.0,25257.0,27869.0,28848.0,28644.0,31346.0
72,A,TOTAL,F,MED_E,NAC,NO,,,,,,,,201851.0,207199.0,209398.0,224016.0,227929.0,248083.0,271424.0,278497.0,289383.0,309657.0,315200.0,335006.0,338867.0,345694.0,349186.0,361615.0,370065.0,387926.0,376049.0,388226.0,415052.0,455682.0
73,A,TOTAL,F,MED_E,NAC,PL,,,,,,,,,,11432.0,12455.0,13506.0,15561.0,17564.0,18793.0,19780.0,20645.0,21472.0,22179.0,23120.0,24299.0,25699.0,27501.0,29879.0,33691.0,36309.0,40281.0,46592.0,53508.0
74,A,TOTAL,F,MED_E,NAC,PT,4158.0,4466.0,4695.0,4881.0,5273.0,5580.0,5936.0,,6774.0,7091.0,7215.0,7480.0,8001.0,8117.0,8575.0,8255.0,8224.0,8099.0,8109.0,8260.0,8643.0,8960.0,9203.0,9906.0,10712.0,10989.0,11038.0,11703.0,12489.0
75,A,TOTAL,F,MED_E,NAC,RO,,,,,,,,,,,,5574.0,6366.0,7897.0,8498.0,8638.0,8601.0,8804.0,9341.0,10016.0,10700.0,11999.0,14751.0,17515.0,19813.0,22780.0,26800.0,31830.0,38113.0
76,A,TOTAL,F,MED_E,NAC,RS,,,,,,,,,,,,,,,,,,273424.0,275714.0,278989.0,291667.0,306974.0,328308.0,377750.0,428485.0,465857.0,512320.0,570000.0,
77,A,TOTAL,F,MED_E,NAC,SE,,,,,,,,,154251.0,155744.0,163814.0,170961.0,181806.0,192255.0,194939.0,199241.0,209545.0,216158.0,218150.0,224493.0,228887.0,236392.0,241395.0,244369.0,254295.0,260659.0,263698.0,282933.0,302318.0
78,A,TOTAL,F,MED_E,NAC,SI,,,,,,,,,,2070895.0,2190553.0,9707.0,10678.0,11660.0,11559.0,11798.0,11891.0,11667.0,11762.0,12148.0,12128.0,12510.0,13030.0,13814.0,14439.0,15161.0,16255.0,17748.0,19313.0
79,A,TOTAL,F,MED_E,NAC,SK,,,,,,,,,,110618.0,125505.0,143802.0,157298.0,5518.0,6009.0,6236.0,6759.0,6630.0,6660.0,6750.0,6901.0,7104.0,7427.0,7960.0,8617.0,8432.0,8769.0,9192.0,10017.0
80,A,TOTAL,F,MED_E,NAC,TR,,,,,,,,,,,3903.0,4804.0,5109.0,5740.0,5886.0,6567.0,7438.0,7886.0,8753.0,9800.0,11203.0,12730.0,14195.0,17087.0,19681.0,22153.0,28976.0,50216.0,101006.0
81,A,TOTAL,F,MED_E,NAC,UK,7764.0,8200.0,8553.0,9010.0,9047.0,9832.0,10408.0,,,12265.0,12897.0,14015.0,14711.0,14205.0,14334.0,14518.0,15197.0,15475.0,16178.0,16549.0,16968.0,17984.0,18462.0,,,,,,
82,A,TOTAL,F,MED_E,NAC,XK,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
83,A,TOTAL,F,MED_E,PPS,AL,,,,,,,,,,,,,,,,,,,,,,3563.0,3953.0,4182.0,4314.0,4261.0,,,
84,A,TOTAL,F,MED_E,PPS,AT,12171.0,12390.0,12719.0,12941.0,13143.0,14348.0,15139.0,14769.0,16073.0,16849.0,17056.0,17448.0,18371.0,19054.0,19060.0,19936.0,20013.0,20484.0,21196.0,21490.0,22592.0,23061.0,22743.0,23238.0,23152.0,24111.0,24941.0,28275.0,28994.0
85,A,TOTAL,F,MED_E,PPS,BE,12458.0,12569.0,13349.0,13799.0,14093.0,14055.0,15066.0,14775.0,14412.0,15068.0,15688.0,15925.0,16378.0,17072.0,16885.0,17589.0,17859.0,19012.0,19126.0,19330.0,20622.0,20208.0,20857.0,21566.0,21828.0,22258.0,23711.0,24664.0,25875.0
86,A,TOTAL,F,MED_E,PPS,BG,,,,,,,,,,,3147.0,3207.0,4676.0,5617.0,5706.0,5630.0,5530.0,5771.0,6649.0,6685.0,6512.0,7301.0,6983.0,8045.0,8294.0,9111.0,9200.0,10724.0,12450.0
87,A,TOTAL,F,MED_E,PPS,CH,,,,,,,,,,,,20139.0,20885.0,21789.0,21635.0,22234.0,23377.0,25095.0,25148.0,25767.0,26965.0,26418.0,26589.0,26533.0,25469.0,25896.0,26655.0,27713.0,
88,A,TOTAL,F,MED_E,PPS,CY,,,,,,,,,,14630.0,16005.0,18003.0,17847.0,18252.0,17646.0,18699.0,18595.0,16693.0,15527.0,15118.0,15981.0,16508.0,17348.0,18508.0,17976.0,17901.0,19154.0,20123.0,22352.0
89,A,TOTAL,F,MED_E,PPS,CZ,,,,,,,,,,7492.0,8075.0,8650.0,9444.0,9854.0,9443.0,9751.0,10035.0,10520.0,10795.0,11307.0,12138.0,12372.0,12846.0,13575.0,13713.0,13454.0,14902.0,15664.0,16346.0
90,A,TOTAL,F,MED_E,PPS,DE,11654.0,12354.0,12893.0,13270.0,13570.0,14478.0,15501.0,,,15387.0,14916.0,16926.0,17614.0,17600.0,17247.0,18064.0,18759.0,18966.0,18813.0,19941.0,20623.0,20743.0,21370.0,22176.0,23800.0,22880.0,22711.0,23600.0,24662.0
91,A,TOTAL,F,MED_E,PPS,DK,,,,,,,,15237.0,14687.0,15427.0,15733.0,16522.0,17164.0,17572.0,17535.0,18838.0,18870.0,19412.0,19655.0,19947.0,20815.0,20860.0,21292.0,22116.0,21441.0,22426.0,22895.0,22334.0,23692.0
92,A,TOTAL,F,MED_E,PPS,EA,,,,,,,,,,,,,,,,,,,,,,,18201.0,18693.0,19096.0,19075.0,,,
93,A,TOTAL,F,MED_E,PPS,EA18,,,,,,,,,,,,,,,,,,,,,,,18272.0,18761.0,19157.0,,,,
94,A,TOTAL,F,MED_E,PPS,EA19,,,,,,,,,,,,,,,,,,,,,,,18201.0,18693.0,19096.0,19075.0,,,
95,A,TOTAL,F,MED_E,PPS,EA20,,,,,,,,,,,,,,,,,,,16449.0,16936.0,17733.0,17816.0,18103.0,18595.0,19001.0,18968.0,19532.0,20727.0,21934.0
96,A,TOTAL,F,MED_E,PPS,EE,,,,,,,,,3999.0,4560.0,5368.0,6206.0,7260.0,7776.0,7201.0,7241.0,7522.0,8294.0,8872.0,10111.0,11423.0,12023.0,12930.0,13720.0,14004.0,14324.0,16486.0,15002.0,15835.0
97,A,TOTAL,F,MED_E,PPS,EL,6566.0,6879.0,7198.0,7609.0,7828.0,8726.0,8902.0,10067.0,10072.0,10532.0,10920.0,11160.0,11907.0,12382.0,12311.0,11389.0,9910.0,8724.0,8626.0,8755.0,8954.0,8967.0,9148.0,9647.0,10006.0,9747.0,10733.0,11120.0,12230.0
98,A,TOTAL,F,MED_E,PPS,ES,7281.0,7472.0,7848.0,8283.0,8781.0,9713.0,10518.0,,11421.0,11116.0,11860.0,12319.0,14674.0,15101.0,14786.0,14186.0,14125.0,14166.0,14005.0,14352.0,15133.0,15247.0,15713.0,15921.0,16413.0,16119.0,16994.0,18759.0,20395.0
99,A,TOTAL,F,MED_E,PPS,EU,,,,,,,,,,,,,,,,,,,,,,,16691.0,17216.0,,,,,
100,A,TOTAL,F,MED_E,PPS,EU15,10259.0,10588.0,11042.0,11560.0,11902.0,12642.0,13436.0,,,,,,,,,,,,,,,,,,,,,,
101,A,TOTAL,F,MED_E,PPS,EU27_2007,,,,,,,,,,,,,,,,,,,,,,,16748.0,17271.0,,,,,
102,A,TOTAL,F,MED_E,PPS,EU27_2020,,,,,,,,,,,,,,,,14250.0,14528.0,14736.0,14798.0,15339.0,16099.0,16224.0,16559.0,17113.0,17525.0,17633.0,18288.0,19500.0,20755.0
103,A,TOTAL,F,MED_E,PPS,EU28,,,,,,,,,,,,,,,,,,,,,,,16691.0,17216.0,,,,,
104,A,TOTAL,F,MED_E,PPS,FI,,10176.0,10635.0,10991.0,11208.0,11628.0,12507.0,,12884.0,13791.0,14491.0,14747.0,16042.0,16848.0,16813.0,17530.0,18164.0,18782.0,18801.0,19112.0,19637.0,19513.0,19613.0,19904.0,19799.0,19595.0,20292.0,21139.0,22465.0
